time,x,y,z,shaft_length
876.096,-0.000680,0.011984,0.031041,0.0700
876.128,-0.000680,0.012143,0.031041,0.0700
876.160,-0.000680,0.012303,0.031041,0.0700
876.192,-0.000680,0.012463,0.031041,0.0700
876.224,-0.000680,0.012623,0.031041,0.0700
876.256,-0.000680,0.012783,0.031041,0.0700
876.288,-0.000680,0.012899,0.031041,0.0700
876.352,-0.000680,0.013032,0.031041,0.0700
876.544,-0.000680,0.013135,0.031041,0.0700
896.448,-0.000680,0.013192,0.031191,0.0800
896.480,-0.000680,0.013239,0.031341,0.0800
896.512,-0.000680,0.013287,0.031491,0.0800
896.544,-0.000680,0.013335,0.031640,0.0800
896.576,-0.000680,0.013384,0.031790,0.0800
896.608,-0.000680,0.013434,0.031939,0.0800
896.640,-0.000680,0.013484,0.032089,0.0800
896.672,-0.000680,0.013536,0.032238,0.0800
896.704,-0.000680,0.013588,0.032387,0.0800
896.736,-0.000680,0.013640,0.032536,0.0800
896.768,-0.000680,0.013694,0.032685,0.0800
896.800,-0.000680,0.013747,0.032834,0.0800
896.832,-0.000680,0.013802,0.032983,0.0800
896.864,-0.000680,0.013857,0.033132,0.0800
896.896,-0.000680,0.013913,0.033281,0.0800
896.928,-0.000680,0.013970,0.033430,0.0800
896.960,-0.000680,0.014027,0.033578,0.0800
896.992,-0.000680,0.014085,0.033727,0.0800
897.024,-0.000680,0.014144,0.033875,0.0800
897.056,-0.000680,0.014203,0.034024,0.0800
897.088,-0.000680,0.014263,0.034172,0.0800
897.120,-0.000680,0.014324,0.034320,0.0800
897.152,-0.000680,0.014385,0.034468,0.0800
897.184,-0.000680,0.014447,0.034616,0.0800
897.216,-0.000680,0.014510,0.034764,0.0800
897.248,-0.000680,0.014574,0.034912,0.0800
897.280,-0.000680,0.014638,0.035059,0.0800
897.312,-0.000680,0.014702,0.035207,0.0800
897.344,-0.000680,0.014768,0.035355,0.0800
897.376,-0.000680,0.014833,0.035502,0.0800
897.408,-0.000680,0.014900,0.035649,0.0800
897.440,-0.000680,0.014967,0.035797,0.0800
897.472,-0.000680,0.015035,0.035944,0.0800
897.504,-0.000680,0.015104,0.036091,0.0800
897.536,-0.000680,0.015173,0.036238,0.0800
897.568,-0.000680,0.015243,0.036384,0.0800
897.600,-0.000680,0.015314,0.036531,0.0800
897.632,-0.000680,0.015385,0.036678,0.0800
897.664,-0.000680,0.015457,0.036824,0.0800
897.696,-0.000680,0.015530,0.036971,0.0800
897.728,-0.000680,0.015603,0.037117,0.0800
897.760,-0.000680,0.015677,0.037263,0.0800
897.792,-0.000680,0.015751,0.037409,0.0800
897.824,-0.000680,0.015827,0.037555,0.0800
897.856,-0.000680,0.015902,0.037701,0.0800
897.888,-0.000680,0.015979,0.037847,0.0800
897.920,-0.000680,0.016056,0.037992,0.0800
897.952,-0.000680,0.016134,0.038138,0.0800
897.984,-0.000680,0.016212,0.038283,0.0800
898.016,-0.000680,0.016291,0.038429,0.0800
898.048,-0.000680,0.016371,0.038574,0.0800
898.080,-0.000680,0.016452,0.038719,0.0800
898.112,-0.000680,0.016533,0.038864,0.0800
898.144,-0.000680,0.016614,0.039009,0.0800
898.176,-0.000680,0.016697,0.039153,0.0800
898.208,-0.000680,0.016780,0.039298,0.0800
898.240,-0.000680,0.016863,0.039442,0.0800
898.272,-0.000680,0.016948,0.039587,0.0800
898.304,-0.000680,0.017033,0.039731,0.0800
898.336,-0.000680,0.017118,0.039875,0.0800
898.368,-0.000680,0.017188,0.039991,0.0800
898.432,-0.000680,0.017269,0.040124,0.0800
898.560,-0.000680,0.017324,0.040214,0.0800
906.432,-0.000680,0.017280,0.040094,0.0800
906.464,-0.000680,0.017194,0.039950,0.0800
906.496,-0.000680,0.017108,0.039806,0.0800
906.528,-0.000680,0.017023,0.039662,0.0800
906.560,-0.000680,0.016938,0.039518,0.0800
906.592,-0.000680,0.016854,0.039373,0.0800
906.624,-0.000680,0.016771,0.039229,0.0800
906.656,-0.000680,0.016688,0.039084,0.0800
906.688,-0.000680,0.016606,0.038939,0.0800
906.720,-0.000680,0.016524,0.038794,0.0800
906.752,-0.000680,0.016443,0.038649,0.0800
906.784,-0.000680,0.016363,0.038504,0.0800
906.816,-0.000680,0.016284,0.038358,0.0800
906.848,-0.000680,0.016205,0.038213,0.0800
906.880,-0.000680,0.016127,0.038067,0.0800
906.912,-0.000680,0.016049,0.037922,0.0800
906.944,-0.000680,0.015972,0.037776,0.0800
906.976,-0.000680,0.015896,0.037630,0.0800
907.008,-0.000680,0.015820,0.037484,0.0800
907.040,-0.000680,0.015745,0.037338,0.0800
907.072,-0.000680,0.015671,0.037192,0.0800
907.104,-0.000680,0.015597,0.037045,0.0800
907.136,-0.000680,0.015525,0.036899,0.0800
907.168,-0.000680,0.015452,0.036752,0.0800
907.200,-0.000680,0.015381,0.036606,0.0800
907.232,-0.000680,0.015310,0.036459,0.0800
907.264,-0.000680,0.015239,0.036312,0.0800
907.296,-0.000680,0.015169,0.036165,0.0800
907.328,-0.000680,0.015100,0.036018,0.0800
907.360,-0.000680,0.015032,0.035871,0.0800
907.392,-0.000680,0.014964,0.035723,0.0800
907.424,-0.000680,0.014897,0.035576,0.0800
907.456,-0.000680,0.014831,0.035428,0.0800
907.488,-0.000680,0.014765,0.035281,0.0800
907.520,-0.000680,0.014700,0.035133,0.0800
907.552,-0.000680,0.014636,0.034985,0.0800
907.584,-0.000680,0.014572,0.034838,0.0800
907.616,-0.000680,0.014509,0.034690,0.0800
907.648,-0.000680,0.014447,0.034541,0.0800
907.680,-0.000680,0.014385,0.034393,0.0800
907.712,-0.000680,0.014324,0.034245,0.0800
907.744,-0.000680,0.014263,0.034097,0.0800
907.776,-0.000680,0.014204,0.033948,0.0800
907.808,-0.000680,0.014145,0.033800,0.0800
907.840,-0.000680,0.014086,0.033651,0.0800
907.872,-0.000680,0.014029,0.033502,0.0800
907.904,-0.000680,0.013971,0.033354,0.0800
907.936,-0.000680,0.013915,0.033205,0.0800
907.968,-0.000680,0.013859,0.033056,0.0800
908.000,-0.000680,0.013804,0.032907,0.0800
908.032,-0.000680,0.013750,0.032758,0.0800
908.064,-0.000680,0.013696,0.032609,0.0800
908.096,-0.000680,0.013643,0.032459,0.0800
908.128,-0.000680,0.013591,0.032310,0.0800
908.160,-0.000680,0.013539,0.032160,0.0800
908.192,-0.000680,0.013488,0.032011,0.0800
908.224,-0.000680,0.013438,0.031861,0.0800
908.256,-0.000680,0.013388,0.031712,0.0800
908.288,-0.000680,0.013339,0.031562,0.0800
908.320,-0.000680,0.013291,0.031412,0.0800
908.352,-0.000680,0.013253,0.031293,0.0800
908.416,-0.000680,0.013211,0.031158,0.0800
908.576,-0.000680,0.013180,0.031058,0.0800
916.416,-0.000680,0.013129,0.031175,0.0800
916.448,-0.000680,0.013082,0.031310,0.0800
916.480,-0.000680,0.013035,0.031444,0.0800
916.512,-0.000680,0.012988,0.031578,0.0800
916.544,-0.000680,0.012941,0.031712,0.0800
916.576,-0.000680,0.012894,0.031847,0.0800
916.608,-0.000680,0.012846,0.031981,0.0800
916.640,-0.000680,0.012798,0.032114,0.0800
916.672,-0.000680,0.012751,0.032248,0.0800
916.704,-0.000680,0.012703,0.032382,0.0800
916.736,-0.000680,0.012654,0.032516,0.0800
916.768,-0.000680,0.012606,0.032649,0.0800
916.800,-0.000680,0.012558,0.032783,0.0800
916.832,-0.000680,0.012509,0.032916,0.0800
916.864,-0.000680,0.012460,0.033050,0.0800
916.896,-0.000680,0.012411,0.033183,0.0800
916.928,-0.000680,0.012362,0.033316,0.0800
916.960,-0.000680,0.012313,0.033450,0.0800
916.992,-0.000680,0.012263,0.033583,0.0800
917.024,-0.000680,0.012213,0.033716,0.0800
917.056,-0.000680,0.012164,0.033848,0.0800
917.088,-0.000680,0.012114,0.033981,0.0800
917.120,-0.000680,0.012063,0.034114,0.0800
917.152,-0.000680,0.012013,0.034247,0.0800
917.184,-0.000680,0.011963,0.034379,0.0800
917.216,-0.000680,0.011912,0.034512,0.0800
917.248,-0.000680,0.011861,0.034644,0.0800
917.280,-0.000680,0.011810,0.034776,0.0800
917.312,-0.000680,0.011759,0.034908,0.0800
917.344,-0.000680,0.011708,0.035040,0.0800
917.376,-0.000680,0.011656,0.035172,0.0800
917.408,-0.000680,0.011605,0.035304,0.0800
917.440,-0.000680,0.011553,0.035436,0.0800
917.472,-0.000680,0.011501,0.035568,0.0800
917.504,-0.000680,0.011449,0.035699,0.0800
917.536,-0.000680,0.011397,0.035831,0.0800
917.568,-0.000680,0.011344,0.035962,0.0800
917.600,-0.000680,0.011291,0.036093,0.0800
917.632,-0.000680,0.011239,0.036225,0.0800
917.664,-0.000680,0.011186,0.036356,0.0800
917.696,-0.000680,0.011133,0.036487,0.0800
917.728,-0.000680,0.011080,0.036617,0.0800
917.760,-0.000680,0.011026,0.036748,0.0800
917.792,-0.000680,0.010973,0.036879,0.0800
917.824,-0.000680,0.010919,0.037009,0.0800
917.856,-0.000680,0.010865,0.037140,0.0800
917.888,-0.000680,0.010811,0.037270,0.0800
917.920,-0.000680,0.010757,0.037400,0.0800
917.952,-0.000680,0.010702,0.037531,0.0800
917.984,-0.000680,0.010648,0.037661,0.0800
918.016,-0.000680,0.010593,0.037790,0.0800
918.048,-0.000680,0.010539,0.037920,0.0800
918.080,-0.000680,0.010484,0.038050,0.0800
918.112,-0.000680,0.010428,0.038179,0.0800
918.144,-0.000680,0.010373,0.038309,0.0800
918.176,-0.000680,0.010318,0.038438,0.0800
918.208,-0.000680,0.010262,0.038567,0.0800
918.240,-0.000680,0.010207,0.038697,0.0800
918.272,-0.000680,0.010151,0.038825,0.0800
918.304,-0.000680,0.010095,0.038954,0.0800
918.336,-0.000680,0.010050,0.039058,0.0800
918.400,-0.000680,0.009998,0.039175,0.0800
918.624,-0.000680,0.009956,0.039270,0.0800
926.400,-0.000680,0.010010,0.039148,0.0800
926.432,-0.000680,0.010067,0.039019,0.0800
926.464,-0.000680,0.010123,0.038891,0.0800
926.496,-0.000680,0.010179,0.038762,0.0800
926.528,-0.000680,0.010235,0.038633,0.0800
926.560,-0.000680,0.010291,0.038503,0.0800
926.592,-0.000680,0.010347,0.038374,0.0800
926.624,-0.000680,0.010402,0.038245,0.0800
926.656,-0.000680,0.010457,0.038115,0.0800
926.688,-0.000680,0.010512,0.037986,0.0800
926.720,-0.000680,0.010567,0.037856,0.0800
926.752,-0.000680,0.010622,0.037726,0.0800
926.784,-0.000680,0.010677,0.037596,0.0800
926.816,-0.000680,0.010731,0.037466,0.0800
926.848,-0.000680,0.010785,0.037336,0.0800
926.880,-0.000680,0.010839,0.037206,0.0800
926.912,-0.000680,0.010893,0.037075,0.0800
926.944,-0.000680,0.010947,0.036945,0.0800
926.976,-0.000680,0.011001,0.036814,0.0800
927.008,-0.000680,0.011054,0.036683,0.0800
927.040,-0.000680,0.011108,0.036553,0.0800
927.072,-0.000680,0.011161,0.036422,0.0800
927.104,-0.000680,0.011214,0.036291,0.0800
927.136,-0.000680,0.011267,0.036159,0.0800
927.168,-0.000680,0.011319,0.036028,0.0800
927.200,-0.000680,0.011372,0.035897,0.0800
927.232,-0.000680,0.011424,0.035765,0.0800
927.264,-0.000680,0.011476,0.035634,0.0800
927.296,-0.000680,0.011528,0.035502,0.0800
927.328,-0.000680,0.011580,0.035370,0.0800
927.360,-0.000680,0.011632,0.035239,0.0800
927.392,-0.000680,0.011684,0.035107,0.0800
927.424,-0.000680,0.011735,0.034975,0.0800
927.456,-0.000680,0.011786,0.034842,0.0800
927.488,-0.000680,0.011837,0.034710,0.0800
927.520,-0.000680,0.011888,0.034578,0.0800
927.552,-0.000680,0.011939,0.034446,0.0800
927.584,-0.000680,0.011990,0.034313,0.0800
927.616,-0.000680,0.012040,0.034180,0.0800
927.648,-0.000680,0.012090,0.034048,0.0800
927.680,-0.000680,0.012140,0.033915,0.0800
927.712,-0.000680,0.012190,0.033782,0.0800
927.744,-0.000680,0.012240,0.033649,0.0800
927.776,-0.000680,0.012290,0.033516,0.0800
927.808,-0.000680,0.012339,0.033383,0.0800
927.840,-0.000680,0.012388,0.033250,0.0800
927.872,-0.000680,0.012437,0.033117,0.0800
927.904,-0.000680,0.012486,0.032983,0.0800
927.936,-0.000680,0.012535,0.032850,0.0800
927.968,-0.000680,0.012583,0.032716,0.0800
928.000,-0.000680,0.012632,0.032583,0.0800
928.032,-0.000680,0.012680,0.032449,0.0800
928.064,-0.000680,0.012728,0.032315,0.0800
928.096,-0.000680,0.012776,0.032181,0.0800
928.128,-0.000680,0.012824,0.032047,0.0800
928.160,-0.000680,0.012871,0.031913,0.0800
928.192,-0.000680,0.012919,0.031779,0.0800
928.224,-0.000680,0.012966,0.031645,0.0800
928.256,-0.000680,0.013013,0.031511,0.0800
928.288,-0.000680,0.013060,0.031377,0.0800
928.320,-0.000680,0.013097,0.031269,0.0800
928.384,-0.000680,0.013139,0.031146,0.0800
928.576,-0.000680,0.013172,0.031051,0.0800
936.384,-0.000680,0.013221,0.031191,0.0800
936.416,-0.000680,0.013268,0.031341,0.0800
936.448,-0.000680,0.013316,0.031490,0.0800
936.480,-0.000680,0.013364,0.031640,0.0800
936.512,-0.000680,0.013413,0.031790,0.0800
936.544,-0.000680,0.013463,0.031939,0.0800
936.576,-0.000680,0.013513,0.032088,0.0800
936.608,-0.000680,0.013564,0.032238,0.0800
936.640,-0.000680,0.013616,0.032387,0.0800
936.672,-0.000680,0.013669,0.032536,0.0800
936.704,-0.000680,0.013722,0.032685,0.0800
936.736,-0.000680,0.013776,0.032834,0.0800
936.768,-0.000680,0.013830,0.032983,0.0800
936.800,-0.000680,0.013886,0.033132,0.0800
936.832,-0.000680,0.013942,0.033281,0.0800
936.864,-0.000680,0.013998,0.033430,0.0800
936.896,-0.000680,0.014056,0.033578,0.0800
936.928,-0.000680,0.014114,0.033727,0.0800
936.960,-0.000680,0.014172,0.033875,0.0800
936.992,-0.000680,0.014232,0.034024,0.0800
937.024,-0.000680,0.014292,0.034172,0.0800
937.056,-0.000680,0.014352,0.034320,0.0800
937.088,-0.000680,0.014414,0.034468,0.0800
937.120,-0.000680,0.014476,0.034616,0.0800
937.152,-0.000680,0.014538,0.034764,0.0800
937.184,-0.000680,0.014602,0.034912,0.0800
937.216,-0.000680,0.014666,0.035059,0.0800
937.248,-0.000680,0.014730,0.035207,0.0800
937.280,-0.000680,0.014796,0.035355,0.0800
937.312,-0.000680,0.014862,0.035502,0.0800
937.344,-0.000680,0.014928,0.035649,0.0800
937.376,-0.000680,0.014996,0.035797,0.0800
937.408,-0.000680,0.015064,0.035944,0.0800
937.440,-0.000680,0.015132,0.036091,0.0800
937.472,-0.000680,0.015202,0.036238,0.0800
937.504,-0.000680,0.015272,0.036384,0.0800
937.536,-0.000680,0.015342,0.036531,0.0800
937.568,-0.000680,0.015413,0.036678,0.0800
937.600,-0.000680,0.015485,0.036824,0.0800
937.632,-0.000680,0.015558,0.036971,0.0800
937.664,-0.000680,0.015631,0.037117,0.0800
937.696,-0.000680,0.015705,0.037263,0.0800
937.728,-0.000680,0.015780,0.037409,0.0800
937.760,-0.000680,0.015855,0.037555,0.0800
937.792,-0.000680,0.015931,0.037701,0.0800
937.824,-0.000680,0.016007,0.037847,0.0800
937.856,-0.000680,0.016084,0.037992,0.0800
937.888,-0.000680,0.016162,0.038138,0.0800
937.920,-0.000680,0.016241,0.038283,0.0800
937.952,-0.000680,0.016320,0.038429,0.0800
937.984,-0.000680,0.016400,0.038574,0.0800
938.016,-0.000680,0.016480,0.038719,0.0800
938.048,-0.000680,0.016561,0.038864,0.0800
938.080,-0.000680,0.016643,0.039009,0.0800
938.112,-0.000680,0.016725,0.039153,0.0800
938.144,-0.000680,0.016808,0.039298,0.0800
938.176,-0.000680,0.016892,0.039442,0.0800
938.208,-0.000680,0.016976,0.039587,0.0800
938.240,-0.000680,0.017061,0.039731,0.0800
938.272,-0.000680,0.017146,0.039875,0.0800
938.304,-0.000680,0.017216,0.039991,0.0800
938.368,-0.000680,0.017297,0.040124,0.0800
938.496,-0.000680,0.017352,0.040214,0.0800
946.400,-0.000680,0.017130,0.040229,0.0800
946.432,-0.000680,0.016983,0.040224,0.0800
946.464,-0.000680,0.016838,0.040218,0.0800
946.496,-0.000680,0.016693,0.040213,0.0800
946.528,-0.000680,0.016549,0.040206,0.0800
946.560,-0.000680,0.016406,0.040200,0.0800
946.592,-0.000680,0.016264,0.040193,0.0800
946.624,-0.000680,0.016123,0.040186,0.0800
946.656,-0.000680,0.015982,0.040178,0.0800
946.688,-0.000680,0.015843,0.040170,0.0800
946.720,-0.000680,0.015705,0.040162,0.0800
946.752,-0.000680,0.015567,0.040153,0.0800
946.784,-0.000680,0.015431,0.040144,0.0800
946.816,-0.000680,0.015296,0.040135,0.0800
946.848,-0.000680,0.015161,0.040125,0.0800
946.880,-0.000680,0.015027,0.040115,0.0800
946.912,-0.000680,0.014895,0.040104,0.0800
946.944,-0.000680,0.014763,0.040093,0.0800
946.976,-0.000680,0.014632,0.040082,0.0800
947.008,-0.000680,0.014502,0.040070,0.0800
947.040,-0.000680,0.014374,0.040059,0.0800
947.072,-0.000680,0.014246,0.040046,0.0800
947.104,-0.000680,0.014119,0.040034,0.0800
947.136,-0.000680,0.013993,0.040021,0.0800
947.168,-0.000680,0.013868,0.040007,0.0800
947.200,-0.000680,0.013744,0.039994,0.0800
947.232,-0.000680,0.013621,0.039979,0.0800
947.264,-0.000680,0.013499,0.039965,0.0800
947.296,-0.000680,0.013378,0.039950,0.0800
947.328,-0.000680,0.013259,0.039935,0.0800
947.360,-0.000680,0.013139,0.039920,0.0800
947.392,-0.000680,0.013021,0.039904,0.0800
947.424,-0.000680,0.012904,0.039887,0.0800
947.456,-0.000680,0.012787,0.039871,0.0800
947.488,-0.000680,0.012672,0.039854,0.0800
947.520,-0.000680,0.012558,0.039837,0.0800
947.552,-0.000680,0.012445,0.039819,0.0800
947.584,-0.000680,0.012333,0.039801,0.0800
947.616,-0.000680,0.012222,0.039783,0.0800
947.648,-0.000680,0.012112,0.039764,0.0800
947.680,-0.000680,0.012003,0.039745,0.0800
947.712,-0.000680,0.011896,0.039726,0.0800
947.744,-0.000680,0.011789,0.039706,0.0800
947.776,-0.000680,0.011683,0.039686,0.0800
947.808,-0.000680,0.011579,0.039665,0.0800
947.840,-0.000680,0.011475,0.039645,0.0800
947.872,-0.000680,0.011176,0.039623,0.0800
947.936,-0.000641,0.011036,0.039578,0.0800
948.000,-0.000548,0.010862,0.039530,0.0800
948.032,-0.000528,0.010736,0.039507,0.0800
948.064,-0.000511,0.010606,0.039483,0.0800
948.096,-0.000497,0.010474,0.039458,0.0800
948.128,-0.000485,0.010339,0.039434,0.0800
948.160,-0.000475,0.010202,0.039409,0.0800
948.192,-0.000467,0.010064,0.039384,0.0800
948.224,-0.000460,0.009924,0.039359,0.0800
948.256,-0.000510,0.009795,0.039334,0.0800
948.288,-0.000572,0.009697,0.039315,0.0800
948.384,-0.000660,0.009623,0.039284,0.0800
956.384,-0.000680,0.009738,0.039328,0.0800
956.448,-0.000680,0.009917,0.039379,0.0800
956.512,-0.000680,0.010101,0.039428,0.0800
956.576,-0.000680,0.010288,0.039476,0.0800
956.640,-0.000680,0.010481,0.039522,0.0800
956.672,-0.000680,0.010578,0.039545,0.0800
956.704,-0.000680,0.010677,0.039568,0.0800
956.736,-0.000680,0.010777,0.039590,0.0800
956.768,-0.000680,0.010877,0.039611,0.0800
956.800,-0.000680,0.010979,0.039633,0.0800
956.832,-0.000680,0.011082,0.039654,0.0800
956.864,-0.000680,0.011186,0.039674,0.0800
956.896,-0.000680,0.011291,0.039695,0.0800
956.928,-0.000680,0.011397,0.039715,0.0800
956.960,-0.000680,0.011504,0.039734,0.0800
956.992,-0.000680,0.011612,0.039754,0.0800
957.024,-0.000680,0.011722,0.039773,0.0800
957.056,-0.000680,0.011832,0.039791,0.0800
957.088,-0.000680,0.011943,0.039809,0.0800
957.120,-0.000680,0.012055,0.039827,0.0800
957.152,-0.000680,0.012169,0.039845,0.0800
957.184,-0.000680,0.012283,0.039862,0.0800
957.216,-0.000680,0.012398,0.039879,0.0800
957.248,-0.000680,0.012514,0.039895,0.0800
957.280,-0.000680,0.012632,0.039911,0.0800
957.312,-0.000680,0.012750,0.039927,0.0800
957.344,-0.000680,0.012869,0.039943,0.0800
957.376,-0.000680,0.012989,0.039958,0.0800
957.408,-0.000680,0.013110,0.039972,0.0800
957.440,-0.000680,0.013232,0.039987,0.0800
957.472,-0.000680,0.013355,0.040001,0.0800
957.504,-0.000680,0.013479,0.040014,0.0800
957.536,-0.000680,0.013604,0.040028,0.0800
957.568,-0.000680,0.013730,0.040041,0.0800
957.600,-0.000680,0.013857,0.040053,0.0800
957.632,-0.000680,0.013986,0.040065,0.0800
957.664,-0.000680,0.014115,0.040077,0.0800
957.696,-0.000680,0.014245,0.040089,0.0800
957.728,-0.000680,0.014376,0.040100,0.0800
957.760,-0.000680,0.014508,0.040111,0.0800
957.792,-0.000680,0.014641,0.040121,0.0800
957.824,-0.000680,0.014775,0.040131,0.0800
957.856,-0.000680,0.014909,0.040141,0.0800
957.888,-0.000680,0.015045,0.040150,0.0800
957.920,-0.000680,0.015182,0.040159,0.0800
957.952,-0.000680,0.015320,0.040168,0.0800
957.984,-0.000680,0.015458,0.040176,0.0800
958.016,-0.000680,0.015598,0.040184,0.0800
958.048,-0.000680,0.015738,0.040191,0.0800
958.080,-0.000680,0.015880,0.040199,0.0800
958.112,-0.000680,0.016022,0.040205,0.0800
958.144,-0.000680,0.016165,0.040212,0.0800
958.176,-0.000680,0.016309,0.040218,0.0800
958.208,-0.000680,0.016454,0.040224,0.0800
958.240,-0.000680,0.016600,0.040229,0.0800
958.304,-0.000680,0.016724,0.040234,0.0800
958.432,-0.000680,0.016825,0.040237,0.0800
966.368,-0.000680,0.016626,0.040229,0.0800
966.400,-0.000680,0.016480,0.040224,0.0800
966.432,-0.000680,0.016334,0.040218,0.0800
966.464,-0.000680,0.016189,0.040213,0.0800
966.496,-0.000680,0.016045,0.040206,0.0800
966.528,-0.000680,0.015902,0.040200,0.0800
966.560,-0.000680,0.015760,0.040193,0.0800
966.592,-0.000680,0.015619,0.040186,0.0800
966.624,-0.000680,0.015479,0.040178,0.0800
966.656,-0.000680,0.015340,0.040170,0.0800
966.688,-0.000680,0.015201,0.040162,0.0800
966.720,-0.000680,0.015064,0.040153,0.0800
966.752,-0.000680,0.014927,0.040144,0.0800
966.784,-0.000680,0.014792,0.040135,0.0800
966.816,-0.000680,0.014657,0.040125,0.0800
966.848,-0.000680,0.014524,0.040115,0.0800
966.880,-0.000680,0.014391,0.040104,0.0800
966.912,-0.000680,0.014259,0.040093,0.0800
966.944,-0.000680,0.014129,0.040082,0.0800
966.976,-0.000680,0.013999,0.040070,0.0800
967.008,-0.000680,0.013870,0.040059,0.0800
967.040,-0.000680,0.013742,0.040046,0.0800
967.072,-0.000680,0.013615,0.040034,0.0800
967.104,-0.000680,0.013489,0.040021,0.0800
967.136,-0.000680,0.013365,0.040007,0.0800
967.168,-0.000680,0.013241,0.039994,0.0800
967.200,-0.000680,0.013118,0.039979,0.0800
967.232,-0.000680,0.012996,0.039965,0.0800
967.264,-0.000680,0.012875,0.039950,0.0800
967.296,-0.000680,0.012755,0.039935,0.0800
967.328,-0.000680,0.012636,0.039920,0.0800
967.360,-0.000680,0.012517,0.039904,0.0800
967.392,-0.000680,0.012400,0.039887,0.0800
967.424,-0.000680,0.012284,0.039871,0.0800
967.456,-0.000680,0.012169,0.039854,0.0800
967.488,-0.000680,0.012055,0.039837,0.0800
967.520,-0.000680,0.011941,0.039819,0.0800
967.552,-0.000680,0.011830,0.039801,0.0800
967.584,-0.000680,0.011719,0.039783,0.0800
967.616,-0.000680,0.011609,0.039764,0.0800
967.648,-0.000680,0.011500,0.039745,0.0800
967.680,-0.000680,0.011392,0.039726,0.0800
967.712,-0.000680,0.011285,0.039706,0.0800
967.744,-0.000680,0.011180,0.039686,0.0800
967.776,-0.000680,0.011075,0.039665,0.0800
967.808,-0.000680,0.010971,0.039645,0.0800
967.840,-0.000680,0.010869,0.039623,0.0800
967.872,-0.000680,0.010767,0.039602,0.0800
967.904,-0.000680,0.010667,0.039580,0.0800
967.936,-0.000680,0.010567,0.039558,0.0800
967.968,-0.000680,0.010469,0.039536,0.0800
968.032,-0.000680,0.010276,0.039489,0.0800
968.096,-0.000680,0.010086,0.039442,0.0800
968.160,-0.000680,0.009901,0.039393,0.0800
968.224,-0.000680,0.009721,0.039343,0.0800
968.288,-0.000680,0.009604,0.039308,0.0800
968.640,-0.000680,0.009509,0.039277,0.0800
976.320,-0.000680,0.009564,0.039148,0.0800
976.352,-0.000680,0.009621,0.039019,0.0800
976.384,-0.000680,0.009677,0.038891,0.0800
976.416,-0.000680,0.009733,0.038762,0.0800
976.448,-0.000680,0.009789,0.038633,0.0800
976.480,-0.000680,0.009845,0.038503,0.0800
976.512,-0.000680,0.009901,0.038374,0.0800
976.544,-0.000680,0.009956,0.038245,0.0800
976.576,-0.000680,0.010011,0.038115,0.0800
976.608,-0.000680,0.010066,0.037986,0.0800
976.640,-0.000680,0.010121,0.037856,0.0800
976.672,-0.000680,0.010176,0.037726,0.0800
976.704,-0.000680,0.010231,0.037596,0.0800
976.736,-0.000680,0.010285,0.037466,0.0800
976.768,-0.000680,0.010339,0.037336,0.0800
976.800,-0.000680,0.010394,0.037206,0.0800
976.832,-0.000680,0.010448,0.037075,0.0800
976.864,-0.000680,0.010501,0.036945,0.0800
976.896,-0.000680,0.010555,0.036814,0.0800
976.928,-0.000680,0.010608,0.036683,0.0800
976.960,-0.000680,0.010662,0.036553,0.0800
976.992,-0.000680,0.010715,0.036422,0.0800
977.024,-0.000680,0.010768,0.036291,0.0800
977.056,-0.000680,0.010821,0.036159,0.0800
977.088,-0.000680,0.010873,0.036028,0.0800
977.120,-0.000680,0.010926,0.035897,0.0800
977.152,-0.000680,0.010978,0.035765,0.0800
977.184,-0.000680,0.011031,0.035634,0.0800
977.216,-0.000680,0.011083,0.035502,0.0800
977.248,-0.000680,0.011135,0.035370,0.0800
977.280,-0.000680,0.011186,0.035239,0.0800
977.312,-0.000680,0.011238,0.035107,0.0800
977.344,-0.000680,0.011289,0.034975,0.0800
977.376,-0.000680,0.011340,0.034842,0.0800
977.408,-0.000680,0.011391,0.034710,0.0800
977.440,-0.000680,0.011442,0.034578,0.0800
977.472,-0.000680,0.011493,0.034446,0.0800
977.504,-0.000680,0.011544,0.034313,0.0800
977.536,-0.000680,0.011594,0.034180,0.0800
977.568,-0.000680,0.011644,0.034048,0.0800
977.600,-0.000680,0.011694,0.033915,0.0800
977.632,-0.000680,0.011744,0.033782,0.0800
977.664,-0.000680,0.011794,0.033649,0.0800
977.696,-0.000680,0.011844,0.033516,0.0800
977.728,-0.000680,0.011893,0.033383,0.0800
977.760,-0.000680,0.011942,0.033250,0.0800
977.792,-0.000680,0.011991,0.033117,0.0800
977.824,-0.000680,0.012040,0.032983,0.0800
977.856,-0.000680,0.012089,0.032850,0.0800
977.888,-0.000680,0.012138,0.032716,0.0800
977.920,-0.000680,0.012186,0.032583,0.0800
977.952,-0.000680,0.012234,0.032449,0.0800
977.984,-0.000680,0.012282,0.032315,0.0800
978.016,-0.000680,0.012330,0.032181,0.0800
978.048,-0.000680,0.012378,0.032047,0.0800
978.080,-0.000680,0.012425,0.031913,0.0800
978.112,-0.000680,0.012473,0.031779,0.0800
978.144,-0.000680,0.012520,0.031645,0.0800
978.176,-0.000680,0.012567,0.031511,0.0800
978.208,-0.000680,0.012614,0.031377,0.0800
978.240,-0.000680,0.012651,0.031269,0.0800
978.304,-0.000680,0.012694,0.031146,0.0800
